date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-05-11,-0.2849651029772442,-0.09673642391826875,-0.12082204380245415,True,-0.09598515768915333,-0.12963970557648938,True,-0.09682103434539698,-0.1211838622415494,True
2022-05-12,-0.1166248152421916,-0.10235411055916153,-0.1275561621772428,True,-0.09900169829592233,-0.1389680299757867,True,-0.09742025427192104,-0.13564023308948456,True
2022-05-13,0.083884521018933,-0.10290781265987448,-0.12798879769580995,False,-0.09929952018145702,-0.13847758144679445,False,-0.09867824856086183,-0.13708103098039276,False
2022-05-14,0.0757444165958392,-0.10247663387331835,-0.12739679233763945,False,-0.09874276948980473,-0.13701545223338257,False,-0.09867824856086183,-0.13708103098039276,False
2022-05-15,0.1150980805161828,-0.10219122260674084,-0.12716796142559977,False,-0.09844676331690343,-0.13655170714777032,False,-0.09867824856086183,-0.13708103098039276,False
2022-05-16,-0.0919178254613204,-0.10255515709929514,-0.1277191705720878,False,-0.0990723494921116,-0.13716476387473941,False,-0.09867824856086183,-0.13708103098039276,False
2022-05-17,0.0628372893022274,-0.10269481743888595,-0.12765460689915842,False,-0.09908847445562288,-0.13605879684013614,False,-0.09867824856086183,-0.13708103098039276,False
2022-05-18,-0.1381175141841141,-0.10272538626411121,-0.1277039011050494,True,-0.09915284650973508,-0.1360556479682914,True,-0.09867824856086183,-0.13708103098039276,True
2022-05-19,0.0482149466137679,-0.10405228518786772,-0.1291295158100146,False,-0.10021240987124956,-0.1376906672614136,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-20,-0.0525998989955994,-0.10395190474467259,-0.12906736874480998,False,-0.10011246933959334,-0.1372206555560311,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-21,0.0156121684989517,-0.10401597313860801,-0.12914032893188376,False,-0.1001948061814646,-0.13722894726947404,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-22,0.0472994707262908,-0.10395526059281604,-0.12908553701757688,False,-0.1001094421120047,-0.13707046447067348,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-23,-0.0726821349701065,-0.10379766482686183,-0.12896029347602175,False,-0.09992283033296628,-0.1366184872863864,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-24,0.012085731465331,-0.10417847004736466,-0.1293954640751389,False,-0.10039775588882545,-0.13674788366987495,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-25,-0.0342307574992257,-0.10365545648304024,-0.12882061795348682,False,-0.0996921398022748,-0.13646672176973007,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-26,-0.0982759420830707,-0.10385765860943398,-0.12903318022856022,False,-0.09999340545605348,-0.13661047614523722,False,-0.10086657447268446,-0.14004112949068356,False
